titleID	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	availabilityStart	availabilityEnd
tt0003893	movie	Even Unto Death	Even Unto Death	0	1914	\N	\N	Drama	2021-11-27T00:00:00	2022-05-20T00:00:00
tt0005160	movie	Cross Currents	Cross Currents	0	1915	\N	50	Drama	2021-12-19T00:00:00	2022-10-05T00:00:00
tt0006144	movie	A Texas Steer	A Texas Steer	0	1915	\N	\N	"Action,Adventure,Comedy"	2021-07-09T00:00:00	2022-06-03T00:00:00
tt0007038	movie	Maria Rosa	Maria Rosa	0	1916	\N	50	Drama	2021-04-29T00:00:00	2022-04-20T00:00:00
tt0007805	movie	The Clock	The Clock	0	1917	\N	50	Comedy	2021-04-27T00:00:00	2022-12-02T00:00:00
tt0008485	movie	Queen X	Queen X	0	1917	\N	\N	"Crime,Drama"	2021-06-27T00:00:00	2022-11-04T00:00:00
tt0009148	movie	Heart of the Wilds	Heart of the Wilds	0	1918	\N	50	Drama	2021-03-08T00:00:00	2022-04-11T00:00:00
tt0009793	movie	Which Woman?	Which Woman?	0	1918	\N	50	Mystery	2021-08-16T00:00:00	2022-06-27T00:00:00
tt0010454	movie	The Merry-Go-Round	The Merry-Go-Round	0	1919	\N	\N	"Comedy,Drama"	2021-06-27T00:00:00	2022-07-06T00:00:00
tt0011114	movie	The Devil's Passkey	The Devil's Passkey	0	1920	\N	130	Drama	2021-03-30T00:00:00	2022-09-03T00:00:00
tt0011739	movie	The Strongest	The Strongest	0	1920	\N	\N	Drama	2021-04-19T00:00:00	2022-06-10T00:00:00
tt0012349	movie	The Kid	The Kid	0	1921	\N	68	"Comedy,Drama,Family"	2021-02-24T00:00:00	2022-07-07T00:00:00
tt0012933	movie	The Better Man Wins	The Better Man Wins	0	1922	\N	64	"Action,Western"	2021-09-02T00:00:00	2022-07-18T00:00:00
tt0013544	movie	La reina mora	La reina mora	0	1923	\N	\N	\N	2021-07-07T00:00:00	2022-06-21T00:00:00
tt0014146	movie	Crown of Thorns	I.N.R.I.	0	1923	\N	102	Drama	2021-01-23T00:00:00	2022-02-23T00:00:00
tt0014740	movie	The Breathless Moment	The Breathless Moment	0	1924	\N	60	"Comedy,Crime"	2021-10-02T00:00:00	2022-08-02T00:00:00
tt0015315	movie	Sell 'Em Cowboy	Sell 'Em Cowboy	0	1924	\N	\N	"Comedy,Drama,Western"	2021-08-10T00:00:00	2022-12-17T00:00:00
tt0015920	movie	His Supreme Moment	His Supreme Moment	0	1925	\N	80	Drama	2021-05-02T00:00:00	2022-01-08T00:00:00
tt0016534	movie	Wild Horse Mesa	Wild Horse Mesa	0	1925	\N	95	Western	2021-04-20T00:00:00	2022-01-27T00:00:00
tt0017144	movie	The Midnight Sun	The Midnight Sun	0	1926	\N	90	Drama	2021-02-02T00:00:00	2022-05-10T00:00:00
tt0017755	movie	The City Gone Wild	The City Gone Wild	0	1927	\N	60	"Crime,Drama,Romance"	2021-10-08T00:00:00	2022-12-07T00:00:00
tt0018348	movie	The Royal American	The Royal American	0	1927	\N	\N	Adventure	2021-01-20T00:00:00	2022-06-21T00:00:00
tt0018917	movie	Freedom of the Press	Freedom of the Press	0	1928	\N	62	Mystery	2021-02-06T00:00:00	2022-07-15T00:00:00
tt0019519	movie	The Valley of Hunted Men	The Valley of Hunted Men	0	1928	\N	54	Action	2021-12-30T00:00:00	2022-03-19T00:00:00
tt0020139	movie	"Der Mann, der nicht liebt"	"Der Mann, der nicht liebt"	0	1929	\N	\N	\N	2021-07-10T00:00:00	2022-01-04T00:00:00
tt0020766	movie	Alien Shore	Chuzhoy bereg	0	1930	\N	\N	\N	2021-08-22T00:00:00	2022-01-09T00:00:00
tt0021421	movie	Strictly Modern	Strictly Modern	0	1930	\N	63	Romance	2021-07-05T00:00:00	2022-09-06T00:00:00
tt0022097	movie	Die lustigen Weiber von Wien	Die lustigen Weiber von Wien	0	1931	\N	109	Comedy	2021-09-01T00:00:00	2022-01-07T00:00:00
tt0022762	movie	Chotard and Company	Chotard et Cie	0	1933	\N	83	Comedy	2021-04-07T00:00:00	2022-12-23T00:00:00
tt0023430	movie	A Scarlet Week-End	A Scarlet Week-End	0	1932	\N	63	Mystery	2021-07-25T00:00:00	2022-10-11T00:00:00
tt0024097	movie	Headline Shooter	Headline Shooter	0	1933	\N	61	"Adventure,Crime,Drama"	2021-10-14T00:00:00	2022-10-19T00:00:00
tt0024734	movie	Vica the Canoeist	"Vica, a vadevezös"	0	1933	\N	74	Comedy	2021-04-23T00:00:00	2022-04-01T00:00:00
tt0025380	movie	Let's Be Ritzy	Let's Be Ritzy	0	1934	\N	68	"Adventure,Comedy,Romance"	2021-02-08T00:00:00	2022-05-08T00:00:00
tt0026038	movie	The Adventures of Rex and Rinty	The Adventures of Rex and Rinty	0	1935	\N	229	"Action,Adventure"	2021-05-07T00:00:00	2022-03-13T00:00:00
tt0026674	movie	Man of Iron	Man of Iron	0	1935	\N	61	Drama	2021-07-27T00:00:00	2022-01-11T00:00:00
tt0027324	movie	Adventure in Paris	Aventure à Paris	0	1936	\N	95	\N	2021-08-22T00:00:00	2022-10-21T00:00:00
tt0027935	movie	The Man Behind the Mask	The Man Behind the Mask	0	1936	\N	79	Drama	2021-04-15T00:00:00	2022-12-05T00:00:00
tt0028541	movie	300.000 pengö az utcán	300.000 pengö az utcán	0	1937	\N	81	Comedy	2021-06-02T00:00:00	2022-11-13T00:00:00
tt0029171	movie	A Night of Terror	Love from a Stranger	0	1937	\N	86	"Drama,Mystery,Romance"	2021-03-13T00:00:00	2022-07-21T00:00:00
tt0029826	movie	L'étrange Monsieur Victor	L'étrange Monsieur Victor	0	1938	\N	103	"Crime,Drama"	2021-05-18T00:00:00	2022-07-17T00:00:00
tt0030467	movie	Mr. Chump	Mr. Chump	0	1938	\N	60	Comedy	2021-06-17T00:00:00	2022-11-05T00:00:00
tt0031102	movie	Blackmail	Blackmail	0	1939	\N	81	"Crime,Drama,Thriller"	2021-01-21T00:00:00	2022-12-03T00:00:00
tt0031698	movie	My Son Is Guilty	My Son Is Guilty	0	1939	\N	63	"Action,Adventure,Crime"	2021-04-01T00:00:00	2022-03-28T00:00:00
tt0032326	movie	Charlie Chan's Murder Cruise	Charlie Chan's Murder Cruise	0	1940	\N	76	Mystery	2021-05-20T00:00:00	2022-09-08T00:00:00
tt0032961	movie	Quiet Wedding	Quiet Wedding	0	1941	\N	80	"Adventure,Comedy,Romance"	2021-10-29T00:00:00	2022-06-15T00:00:00
tt0033590	movie	The Farmer's Wife	The Farmer's Wife	0	1941	\N	81	Drama	2021-06-21T00:00:00	2022-10-27T00:00:00
tt0034226	movie	Springpojkar ä vi allihopa!	Springpojkar ä vi allihopa!	0	1941	\N	85	Comedy	2021-06-11T00:00:00	2022-09-13T00:00:00
tt0034876	movie	A Sight of Light	Huella de luz	0	1943	\N	76	Comedy	2021-12-24T00:00:00	2022-08-16T00:00:00
tt0035486	movie	Uncensored	Uncensored	0	1942	\N	83	"Drama,War"	2021-03-05T00:00:00	2022-04-24T00:00:00
tt0036105	movie	Let's Face It	Let's Face It	0	1943	\N	76	Musical	2021-07-08T00:00:00	2022-10-26T00:00:00
tt0036738	movie	La dama de las camelias	La dama de las camelias	0	1944	\N	115	"Drama,Romance"	2021-09-20T00:00:00	2022-07-29T00:00:00
tt0037345	movie	Tambor y cascabel	Tambor y cascabel	0	1944	\N	80	\N	2021-09-18T00:00:00	2022-05-14T00:00:00
tt0037957	movie	Old Mother Riley at Home	Old Mother Riley at Home	0	1945	\N	76	Comedy	2021-07-12T00:00:00	2022-01-24T00:00:00
tt0038566	movie	The Great Glinka	Glinka	0	1946	\N	116	"Biography,Drama"	2021-05-01T00:00:00	2022-01-05T00:00:00
tt0039198	movie	Blonde Savage	Blonde Savage	0	1947	\N	62	"Action,Adventure,Fantasy"	2021-09-03T00:00:00	2022-07-04T00:00:00
tt0039818	movie	These Foolish Times	Shin baka jidai: Zenpen	0	1947	\N	77	Comedy	2021-02-16T00:00:00	2022-01-02T00:00:00
tt0040477	movie	The Invisible Man Appears	Tômei ningen arawaru	0	1949	\N	82	"Horror,Sci-Fi"	2021-02-21T00:00:00	2022-01-05T00:00:00
tt0041186	movie	The Blazing Trail	The Blazing Trail	0	1949	\N	59	Western	2021-06-10T00:00:00	2022-12-19T00:00:00
tt0041789	movie	Red Desert	Red Desert	0	1949	\N	60	Western	2021-07-16T00:00:00	2022-04-03T00:00:00
tt0042482	movie	Frenchie	Frenchie	0	1950	\N	81	"Romance,Western"	2021-03-23T00:00:00	2022-02-08T00:00:00
tt0043069	movie	"Trigger, Jr."	"Trigger, Jr."	0	1950	\N	68	Western	2021-02-23T00:00:00	2022-08-13T00:00:00
tt0043743	movie	The Light Touch	The Light Touch	0	1951	\N	93	"Crime,Drama"	2021-07-30T00:00:00	2022-12-02T00:00:00
tt0044417	movie	"Beware, My Lovely"	"Beware, My Lovely"	0	1952	\N	77	"Crime,Drama,Film-Noir"	2021-12-28T00:00:00	2022-10-02T00:00:00
tt0045002	movie	Outcast of the Islands	Outcast of the Islands	0	1951	\N	102	"Adventure,Drama"	2021-10-08T00:00:00	2022-10-08T00:00:00
tt0045680	movie	The Desert Song	The Desert Song	0	1953	\N	110	"Musical,Romance"	2021-10-09T00:00:00	2022-09-01T00:00:00
tt0046261	movie	Saariston tyttö	Saariston tyttö	0	1953	\N	80	Drama	2021-02-13T00:00:00	2022-08-07T00:00:00
tt0046942	movie	Duel in the Jungle	Duel in the Jungle	0	1954	\N	97	Adventure	2021-11-10T00:00:00	2022-09-14T00:00:00
tt0047528	movie	La Strada	La strada	0	1954	\N	108	Drama	2021-11-22T00:00:00	2022-06-22T00:00:00
tt0048196	movie	Ihr Leibregiment	Ihr Leibregiment	0	1955	\N	98	"Comedy,Romance"	2021-12-03T00:00:00	2022-03-26T00:00:00
tt0048781	movie	Loving Couples	Verliebte Leute	0	1954	\N	100	"Comedy,Music"	2021-10-15T00:00:00	2022-12-04T00:00:00
tt0049432	movie	The Last Hunt	The Last Hunt	0	1956	\N	108	"Drama,Western"	2021-09-14T00:00:00	2022-05-16T00:00:00
tt0050086	movie	3:10 to Yuma	3:10 to Yuma	0	1957	\N	92	"Drama,Thriller,Western"	2021-12-02T00:00:00	2022-07-27T00:00:00
tt0050655	movie	Demoniac	Les louves	0	1957	\N	101	"Crime,Drama"	2021-12-14T00:00:00	2022-02-15T00:00:00
tt0051242	movie	Échenme al gato	Échenme al gato	0	1958	\N	90	"Comedy,Crime,Fantasy"	2021-03-04T00:00:00	2022-11-06T00:00:00
tt0051889	movie	Naked in the Night	Madeleine Tel. 13 62 11	0	1958	\N	87	"Crime,Drama"	2021-10-17T00:00:00	2022-05-18T00:00:00
tt0052573	movie	"Archimède, le clochard"	"Archimède, le clochard"	0	1959	\N	76	"Comedy,Drama"	2021-02-03T00:00:00	2022-03-19T00:00:00
tt0053152	movie	Paigham	Paigham	0	1959	\N	188	"Comedy,Drama"	2021-11-15T00:00:00	2022-05-31T00:00:00
tt0053811	movie	Faja lobbi	Faja lobbi	0	1960	\N	70	Documentary	2021-11-04T00:00:00	2022-03-12T00:00:00
tt0054385	movie	Thunder in Carolina	Thunder in Carolina	0	1960	\N	92	"Action,Drama,Sport"	2021-08-03T00:00:00	2022-08-24T00:00:00
tt0055036	movie	Juventud a la intemperie	Juventud a la intemperie	0	1961	\N	97	"Crime,Drama"	2021-02-03T00:00:00	2022-06-03T00:00:00
tt0055619	movie	Miao shan bai mao nu	Miao shan bai mao nu	0	1961	\N	\N	Action	2021-06-14T00:00:00	2022-02-10T00:00:00
tt0056259	movie	La muerte silba un blues	La muerte silba un blues	0	1964	\N	85	"Crime,Drama"	2021-08-10T00:00:00	2022-05-26T00:00:00
tt0056907	movie	The Cardinal	The Cardinal	0	1963	\N	175	"Drama,History,War"	2021-12-11T00:00:00	2022-04-10T00:00:00
tt0057490	movie	The Servant	The Servant	0	1963	\N	116	Drama	2021-01-24T00:00:00	2022-09-22T00:00:00
tt0058177	movie	Hamlet	Hamlet	0	1964	\N	\N	Drama	2021-03-04T00:00:00	2022-05-25T00:00:00
tt0058777	movie	Zulu	Zulu	0	1964	\N	138	"Drama,History,War"	2021-06-05T00:00:00	2022-12-30T00:00:00
tt0059487	movie	My Blood Runs Cold	My Blood Runs Cold	0	1965	\N	104	"Drama,Mystery,Thriller"	2021-03-28T00:00:00	2022-03-20T00:00:00
tt0060209	movie	The Caper of the Golden Bulls	The Caper of the Golden Bulls	0	1967	\N	102	"Action,Comedy"	2021-01-13T00:00:00	2022-04-25T00:00:00
tt0060888	movie	Red Roses of Passion	Red Roses of Passion	0	1966	\N	85	"Crime,Drama,Fantasy"	2021-08-31T00:00:00	2022-07-15T00:00:00
tt0061643	movie	Fando and Lis	Fando y Lis	0	1968	\N	93	"Adventure,Fantasy"	2021-05-08T00:00:00	2022-05-02T00:00:00
tt0062299	movie	Spree	Spree	0	1967	\N	84	Documentary	2021-02-27T00:00:00	2022-02-03T00:00:00
tt0063000	movie	Gamera vs. Viras	Gamera tai uchu kaijû Bairasu	0	1968	\N	75	"Action,Adventure,Family"	2021-04-14T00:00:00	2022-04-11T00:00:00
tt0063649	movie	Stranger and the Dead Season	Stranger and the Dead Season	0	1968	\N	\N	\N	2021-05-16T00:00:00	2022-12-11T00:00:00
tt0064405	movie	The Happy Ending	The Happy Ending	0	1969	\N	117	Drama	2021-01-04T00:00:00	2022-05-13T00:00:00
tt0065032	movie	The Stalking Moon	The Stalking Moon	0	1968	\N	109	Western	2021-04-12T00:00:00	2022-12-19T00:00:00
tt0065742	movie	Fray Dólar	Fray Dólar	0	1970	\N	100	"Comedy,Crime"	2021-01-29T00:00:00	2022-12-10T00:00:00
tt0066385	movie	Skulle det dukke opp flere lik er det bare å ringe.....	Skulle det dukke opp flere lik er det bare å ringe.....	0	1970	\N	98	"Comedy,Crime,Mystery"	2021-08-11T00:00:00	2022-03-10T00:00:00
tt0067148	movie	Godzilla vs. Hedorah	Gojira tai Hedora	0	1971	\N	85	"Action,Animation,Family"	2021-03-16T00:00:00	2022-08-19T00:00:00
tt0067795	movie	Stork	Stork	0	1971	\N	85	Comedy	2021-03-06T00:00:00	2022-10-03T00:00:00
tt0068564	movie	Winter Comes Early	Face-Off	0	1971	\N	112	"Drama,Romance,Sport"	2021-12-19T00:00:00	2022-07-20T00:00:00
tt0069211	movie	Hello Jerusalem	"Salut, Jerusalem"	0	1972	\N	72	\N	2021-10-09T00:00:00	2022-08-04T00:00:00
tt0069993	movie	"Don't Just Lie There, Say Something!"	"Don't Just Lie There, Say Something!"	0	1974	\N	91	Comedy	2021-12-04T00:00:00	2022-03-17T00:00:00
tt0070666	movie	Serpico	Serpico	0	1973	\N	130	"Biography,Crime,Drama"	2021-09-21T00:00:00	2022-07-23T00:00:00
tt0071428	movie	Mothers and Daughters	Dochki-materi	0	1975	\N	101	Drama	2021-07-09T00:00:00	2022-08-11T00:00:00
tt0072106	movie	Gunfight at OQ Corral	Règlements de femmes à O.Q. Corral	1	1974	\N	75	Western	2021-05-21T00:00:00	2022-11-10T00:00:00
tt0072895	movie	Dolemite	Dolemite	0	1975	\N	90	"Action,Comedy,Crime"	2021-04-01T00:00:00	2022-05-08T00:00:00
tt0073597	movie	That Malicious Age	Quella età maliziosa	0	1975	\N	90	"Drama,Romance"	2021-07-20T00:00:00	2022-11-27T00:00:00
tt0074405	movie	Maiden Bridge	Devojacki most	0	1976	\N	95	"Drama,History,War"	2021-08-17T00:00:00	2022-10-28T00:00:00
tt0075081	movie	Buddies	Polare	0	1976	\N	104	Drama	2021-07-04T00:00:00	2022-08-16T00:00:00
tt0075879	movie	Corleone	Corleone	0	1978	\N	108	"Crime,Thriller"	2021-07-09T00:00:00	2022-04-01T00:00:00
tt0076560	movie	Shunkinsho	Shunkinsho	0	1976	\N	97	Drama	2021-04-18T00:00:00	2022-03-09T00:00:00
tt0077373	movie	Stay as You Are	Così come sei	0	1978	\N	109	"Drama,Romance"	2021-06-30T00:00:00	2022-10-14T00:00:00
tt0078061	movie	Partita na instrument drewniany	Partita na instrument drewniany	0	1976	\N	77	"Drama,War"	2021-06-14T00:00:00	2022-05-09T00:00:00
tt0078893	movie	Dead End	Bon Bast	0	1977	\N	95	Drama	2021-01-29T00:00:00	2022-06-03T00:00:00
tt0079565	movie	Mis relaciones con Ana	Mis relaciones con Ana	0	1979	\N	\N	Comedy	2021-06-24T00:00:00	2022-04-07T00:00:00
tt0080372	movie	Anna Makossa	Anna Makossa	0	1980	\N	90	\N	2021-02-22T00:00:00	2022-01-05T00:00:00
tt0081028	movie	Lady Grey	Lady Grey	0	1980	\N	111	"Drama,Romance"	2021-12-14T00:00:00	2022-03-30T00:00:00
tt0081744	movie	Weiße Reise	Weiße Reise	0	1980	\N	55	"Adventure,Romance"	2021-08-02T00:00:00	2022-01-26T00:00:00
tt0082529	movie	The Joy of Letting Go	The Joy of Letting Go	1	1976	\N	84	Adult	2021-03-06T00:00:00	2022-09-02T00:00:00
tt0083221	movie	Justification	Towjeeh	0	1981	\N	\N	\N	2021-12-08T00:00:00	2022-06-10T00:00:00
tt0084001	movie	Giggi il bullo	Giggi il bullo	0	1982	\N	88	Comedy	2021-09-17T00:00:00	2022-09-03T00:00:00
tt0084714	movie	Split Image	Split Image	0	1982	\N	111	"Drama,Romance"	2021-08-16T00:00:00	2022-03-27T00:00:00
tt0085524	movie	Fantozzi subisce ancora	Fantozzi subisce ancora	0	1983	\N	85	Comedy	2021-02-06T00:00:00	2022-08-08T00:00:00
tt0086219	movie	Runners	Runners	0	1983	\N	107	Drama	2021-12-02T00:00:00	2022-03-05T00:00:00
tt0087083	movie	Constance	Constance	0	1984	\N	104	Drama	2021-05-07T00:00:00	2022-05-28T00:00:00
tt0087817	movie	Nothing Lasts Forever	Nothing Lasts Forever	0	1984	\N	82	"Comedy,Drama,Fantasy"	2021-01-20T00:00:00	2022-12-19T00:00:00
tt0088682	movie	Agent on Ice	Agent on Ice	0	1985	\N	96	"Action,Drama"	2021-10-01T00:00:00	2022-01-02T00:00:00
tt0089407	movie	Kartka z podrózy	Kartka z podrózy	0	1984	\N	78	"Drama,War"	2021-09-19T00:00:00	2022-02-11T00:00:00
tt0090110	movie	Sweet Dreams	Sweet Dreams	0	1985	\N	115	"Biography,Drama,Music"	2021-07-08T00:00:00	2022-07-13T00:00:00
tt0090976	movie	Drost	Drost	0	1986	\N	\N	Drama	2021-10-30T00:00:00	2022-07-09T00:00:00
tt0091671	movie	From a Whisper to a Scream	The Offspring	0	1987	\N	99	"Action,Drama,Horror"	2021-03-15T00:00:00	2022-07-27T00:00:00
tt0092558	movie	Motherland Hotel	Anayurt Oteli	0	1987	\N	101	"Crime,Drama,Thriller"	2021-11-16T00:00:00	2022-12-19T00:00:00
tt0093266	movie	Instant Justice	Instant Justice	0	1986	\N	101	"Action,Drama"	2021-10-22T00:00:00	2022-08-18T00:00:00
tt0093974	movie	"Silent Night, Deadly Night Part 2"	"Silent Night, Deadly Night 2"	0	1987	\N	88	"Horror,Thriller"	2021-10-21T00:00:00	2022-03-07T00:00:00
tt0094834	movie	Cannibal Women in the Avocado Jungle of Death	Cannibal Women in the Avocado Jungle of Death	0	1989	\N	90	"Action,Adventure,Comedy"	2021-02-08T00:00:00	2022-03-09T00:00:00
tt0095555	movie	Lights and Shadows	Luces y sombras	0	1988	\N	105	Drama	2021-06-04T00:00:00	2022-10-17T00:00:00
tt0096307	movie	Tricks of the Trade	Tricks of the Trade	1	1988	\N	90	Adult	2021-12-27T00:00:00	2022-07-04T00:00:00
tt0097231	movie	The Dragon from China	The Dragon from China	0	1989	\N	\N	\N	2021-03-29T00:00:00	2022-05-31T00:00:00
tt0097930	movie	Murder Story	Murder Story	0	1989	\N	89	"Crime,Thriller"	2021-04-30T00:00:00	2022-10-10T00:00:00
tt0098683	movie	Ya v polnom poryadke	Ya v polnom poryadke	0	1989	\N	80	"Adventure,Romance"	2021-06-25T00:00:00	2022-07-06T00:00:00
tt0099606	movie	The Fourth War	The Fourth War	0	1990	\N	91	"Drama,Thriller"	2021-02-05T00:00:00	2022-11-29T00:00:00
tt0100348	movie	Perpetuum Mobile	Perpetuum Mobile	0	1990	\N	\N	\N	2021-09-04T00:00:00	2022-04-18T00:00:00
tt0101280	movie	Agenty KGB tozhe vlyublyayutsya	Agenty KGB tozhe vlyublyayutsya	0	1991	\N	88	Comedy	2021-12-28T00:00:00	2022-09-03T00:00:00
tt0102005	movie	Harley Davidson and the Marlboro Man	Harley Davidson and the Marlboro Man	0	1991	\N	98	"Action,Crime,Drama"	2021-08-02T00:00:00	2022-11-23T00:00:00
tt0102727	movie	Punainen huone	Punainen huone	0	1991	\N	60	"Drama,Thriller"	2021-11-24T00:00:00	2022-11-01T00:00:00
tt0103670	movie	American Heart	American Heart	0	1992	\N	113	"Crime,Drama,Romance"	2021-04-27T00:00:00	2022-01-11T00:00:00
tt0104397	movie	Das Haus im Ginster	Das Haus im Ginster	0	1993	\N	93	Drama	2021-05-28T00:00:00	2022-09-17T00:00:00
tt0105117	movie	Peephole	Peephole	0	1993	\N	90	"Crime,Thriller"	2021-10-13T00:00:00	2022-05-30T00:00:00
tt0105843	movie	Wu San Gui yu Chen Yuan Yuan	Wu San Gui yu Chen Yuan Yuan	0	1992	\N	\N	"Comedy,Romance"	2021-12-13T00:00:00	2022-12-15T00:00:00
tt0106831	movie	Est & Ouest: Les paradis perdus	Est & Ouest: Les paradis perdus	0	1993	\N	70	Documentary	2021-12-11T00:00:00	2022-09-25T00:00:00
tt0107585	movie	Mit dem Kopf durch die Wand	Mit dem Kopf durch die Wand	0	1993	\N	\N	\N	2021-11-05T00:00:00	2022-08-14T00:00:00
tt0108354	movie	Ni un pam de net	Ni un pam de net	0	1993	\N	\N	Comedy	2021-09-10T00:00:00	2022-03-14T00:00:00
tt0109420	movie	Family Affairs	Ching goon nam sam	0	1994	\N	89	"Comedy,Drama"	2021-02-01T00:00:00	2022-01-15T00:00:00
tt0110215	movie	Jungleground	Jungleground	0	1995	\N	90	"Action,Sci-Fi,Thriller"	2021-02-11T00:00:00	2022-08-10T00:00:00
tt0110999	movie	The Road Killers	The Road Killers	0	1994	\N	89	"Action,Crime,Drama"	2021-11-03T00:00:00	2022-12-01T00:00:00
tt0111822	movie	Zeiram 2	Zeiram 2	0	1994	\N	107	"Action,Comedy,Sci-Fi"	2021-09-03T00:00:00	2022-09-16T00:00:00
tt0113057	movie	A Single Girl	La fille seule	0	1995	\N	90	Drama	2021-03-28T00:00:00	2022-04-28T00:00:00
tt0113876	movie	Music Sounds	Music Sounds	0	1995	\N	95	"Documentary,Music"	2021-09-18T00:00:00	2022-10-19T00:00:00
tt0114775	movie	A Summer in La Goulette	Un été à La Goulette	0	1996	\N	89	"Comedy,Drama"	2021-07-28T00:00:00	2022-11-21T00:00:00
tt0115953	movie	Countdown	Countdown	0	1996	\N	90	"Crime,Mystery,Thriller"	2021-01-24T00:00:00	2022-06-24T00:00:00
tt0116777	movie	The King of Robbery	Hon fei	0	1996	\N	85	"Action,Crime"	2021-11-24T00:00:00	2022-05-14T00:00:00
tt0117628	movie	She's the One	She's the One	0	1996	\N	96	"Comedy,Drama,Romance"	2021-01-06T00:00:00	2022-04-27T00:00:00
tt0118727	movie	Love Walked In	Love Walked In	0	1997	\N	95	"Drama,Thriller"	2021-01-12T00:00:00	2022-06-10T00:00:00
tt0119485	movie	Kundun	Kundun	0	1997	\N	134	"Biography,Drama,History"	2021-08-03T00:00:00	2022-01-06T00:00:00
tt0120250	movie	Tangos Are for Two	Sus ojos se cerraron y el mundo sigue andando	0	1997	\N	93	"Drama,Music,Romance"	2021-12-12T00:00:00	2022-10-04T00:00:00
tt0121179	movie	Kidnapped	Dai jian de xiao hai	0	1983	\N	\N	Drama	2021-11-20T00:00:00	2022-01-24T00:00:00
tt0122074	movie	Freedom from the Greedy Grave	Freedom from the Greedy Grave	0	1989	\N	\N	\N	2021-01-14T00:00:00	2022-12-25T00:00:00
tt0122952	movie	Anyone But My Husband	Anyone But My Husband	1	1975	\N	71	"Adult,Drama"	2021-08-06T00:00:00	2022-02-26T00:00:00
tt0123958	movie	Lejlighed til leje	Lejlighed til leje	0	1949	\N	97	"Comedy,Family,Music"	2021-05-08T00:00:00	2022-12-14T00:00:00
tt0125076	movie	Erotica: A Journey Into Female Sexuality	Erotica: A Journey Into Female Sexuality	1	1997	\N	75	Documentary	2021-05-30T00:00:00	2022-06-11T00:00:00
tt0125977	movie	Paper-Thin Immortals	Paper-Thin Immortals	0	1998	\N	117	"Comedy,Drama"	2021-12-01T00:00:00	2022-12-09T00:00:00
tt0127012	movie	Lådan	Lådan	0	1968	\N	75	Comedy	2021-05-14T00:00:00	2022-07-22T00:00:00
tt0127974	movie	White Thunder	White Thunder	0	1925	\N	\N	Western	2021-08-12T00:00:00	2022-01-14T00:00:00
tt0128816	movie	Die Verwundbaren	Die Verwundbaren	0	1967	\N	76	Drama	2021-07-18T00:00:00	2022-04-21T00:00:00
tt0129616	movie	Wild Cherry	Wild Cherry	1	1982	\N	\N	Adult	2021-10-01T00:00:00	2022-02-01T00:00:00
tt0130484	movie	Aviação Portuguesa	Aviação Portuguesa	0	1933	\N	\N	Documentary	2021-09-26T00:00:00	2022-06-06T00:00:00
tt0131311	movie	Anal Annie and the Magic Dildo	Anal Annie and the Magic Dildo	1	1985	\N	\N	Adult	2021-02-15T00:00:00	2022-03-13T00:00:00
tt0132335	movie	Mosteiro de Mafra	Mosteiro de Mafra	0	1950	\N	\N	Documentary	2021-03-23T00:00:00	2022-02-26T00:00:00
tt0133266	movie	A világ legkisebb alapítványa	A világ legkisebb alapítványa	0	1997	\N	85	Drama	2021-05-10T00:00:00	2022-10-19T00:00:00
tt0134289	movie	Anything for a Thrill	Anything for a Thrill	0	1937	\N	62	Drama	2021-04-19T00:00:00	2022-07-05T00:00:00
tt0135432	movie	"Golfo, Girl of the Mountains"	Golfo	0	1955	\N	88	"Drama,Romance"	2021-02-22T00:00:00	2022-01-05T00:00:00
tt0136367	movie	The Song of the Mother	Das Lied der Mutter	0	1918	\N	\N	Drama	2021-07-30T00:00:00	2022-08-01T00:00:00
tt0137508	movie	The Faithful City	The Faithful City	0	1952	\N	85	"Drama,History,War"	2021-02-04T00:00:00	2022-04-24T00:00:00
tt0138616	movie	Miss Eurooppaa metsästämässä	Miss Eurooppaa metsästämässä	0	1955	\N	85	"Comedy,Drama"	2021-07-30T00:00:00	2022-12-12T00:00:00
tt0139597	movie	Seeing Is Believing	Seeing Is Believing	0	1934	\N	70	"Comedy,Crime,Romance"	2021-07-28T00:00:00	2022-03-01T00:00:00
tt0140556	movie	Sun in Your Eyes	Le soleil dans l'oeil	0	1962	\N	88	Drama	2021-03-06T00:00:00	2022-03-12T00:00:00
tt0141851	movie	Sputnik Over the Planet	Sputnik Over the Planet	0	1958	\N	\N	Documentary	2021-08-13T00:00:00	2022-01-02T00:00:00
tt0143092	movie	L'aiglon	L'aiglon	0	1913	\N	\N	History	2021-10-06T00:00:00	2022-04-08T00:00:00
tt0144112	movie	Blowin' in the Wind	Blowin' in the Wind	1	1993	\N	\N	Adult	2021-04-11T00:00:00	2022-04-15T00:00:00
tt0145091	movie	Il mondo di notte numero 3	Il mondo di notte numero 3	0	1963	\N	110	"Documentary,Musical"	2021-12-12T00:00:00	2022-10-09T00:00:00
tt0146365	movie	À propos de la femme	À propos de la femme	0	1969	\N	82	Drama	2021-11-10T00:00:00	2022-11-18T00:00:00
tt0148625	movie	Georges Seurat: Point Counterpoint	Georges Seurat: Point Counterpoint	0	1979	\N	72	\N	2021-08-11T00:00:00	2022-10-06T00:00:00
